Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:6n6OQfBpCgzF9oEg8zhBN7,"Get Along","Songs for the Saints","Kenny Chesney",2018-07-27,199625,67,false,jackdutton8,2026-02-15T04:49:59Z,"country","Blue Chair Records/Warner Bros.",0.632,0.804,7,-6.109,1,0.0503,0.101,0,0.17,0.35,92.456,4
spotify:track:5ncofiedz9Ej6YkvvXMKVn,"Not The Same Anymore","The New Abnormal","The Strokes",2020-04-10,337333,61,true,jackdutton8,2026-02-15T04:49:59Z,"garage rock,indie rock,alternative rock","Cult Records/RCA Records",0.353,0.613,9,-5.9,1,0.031,0.384,0.0123,0.103,0.282,177.375,4
spotify:track:500Tkm3vJmVtdUwdCVxCTb,"Run-Around","Four","Blues Traveler",1994-01-01,279800,69,false,jackdutton8,2026-02-15T04:49:59Z,"jam band","A&M",0.628,0.867,7,-7.307,1,0.0604,0.0865,0,0.126,0.877,151.695,4
spotify:track:2tgQaL85WoRfgEa4hFQgrE,"Feathered Indians","Purgatory","Tyler Childers",2017-08-04,224946,80,true,jackdutton8,2026-02-15T04:49:59Z,"country,outlaw country,red dirt,alt country,texas country,bluegrass","Hickman Holler Records",0.536,0.574,7,-6.705,1,0.0254,0.75,0.00277,0.105,0.877,87.194,4
spotify:track:1w9B61OdLdnjzZIUYmy0bd,"Davy Crochet","When We Were Friends","The Backseat Lovers",2019-01-27,176617,58,false,jackdutton8,2026-02-15T04:49:59Z,"","The Backseat Lovers",0.74,0.443,0,-10.782,1,0.0369,0.164,0.00193,0.108,0.619,123.967,4
spotify:track:3knhxS1Cu9YO5wZWSwcHtW,"Wunderbar","By and By","Caamp",2019-07-26,169933,47,false,jackdutton8,2026-02-15T04:49:59Z,"indie folk,folk","Mom+Pop",0.586,0.469,3,-10.146,1,0.0292,0.594,0.00473,0.118,0.523,96.239,4
spotify:track:1szwDbVdIdoQq5mG5GXAmJ,"The Distance","Fashion Nugget","CAKE",1996-09-16,180627,68,false,jackdutton8,2026-02-15T04:49:59Z,"alternative rock","Volcano/Legacy",0.457,0.752,11,-8.121,0,0.09,0.00959,0.00136,0.0573,0.897,183.578,4
spotify:track:4sNG6zQBmtq7M8aeeKJRMQ,"Brazil","What Do You Think About the Car?","Declan McKenna",2017-04-21,252305,79,false,jackdutton8,2026-02-15T04:49:59Z,"","Columbia",0.687,0.617,4,-5.213,1,0.0287,0.0941,0.0000127,0.0898,0.665,121.079,4
spotify:track:0NQnCpLQYQc4o7SLhgSkBB,"Ruby Sees All","Motorcade of Generosity","CAKE",1994,180293,37,false,jackdutton8,2026-02-15T04:49:59Z,"alternative rock","Upbeat Records",0.629,0.824,7,-7.545,1,0.042,0.195,0.000185,0.352,0.65,99.89,4
spotify:track:5cWsKKp8brqei2F5vXrYoG,"Meanwhile, Rick James...","Comfort Eagle","CAKE",2001-07-24,237319,39,false,jackdutton8,2026-02-15T04:49:59Z,"alternative rock","Columbia",0.675,0.739,5,-10.954,1,0.0294,0.0526,0.0152,0.0908,0.963,98.011,4
spotify:track:4eAC7BMiGocHOAnZYxWTjc,"Peach Fuzz","By and By","Caamp",2019-07-26,224360,61,false,jackdutton8,2026-02-15T04:49:59Z,"indie folk,folk","Mom+Pop",0.709,0.644,1,-7.751,1,0.0356,0.157,0.000283,0.143,0.912,127.286,4
spotify:track:0fCwTrRNfoNk962ati8n2K,"All Your'n","Country Squire","Tyler Childers",2019-08-02,218290,78,false,jackdutton8,2026-02-15T04:49:59Z,"country,outlaw country,red dirt,alt country,texas country,bluegrass","Hickman Holler Records/RCA Records",0.585,0.55,11,-7.342,1,0.0255,0.408,0.0000397,0.115,0.839,78.176,4
spotify:track:0EzT2QizrC4PqT0iQilP1A,"Perhaps, Perhaps, Perhaps","Fashion Nugget","CAKE",1996-09-16,144378,49,false,jackdutton8,2026-02-15T04:49:59Z,"alternative rock","Volcano/Legacy",0.713,0.439,0,-8.73,1,0.0615,0.079,0.000135,0.434,0.891,113.736,4
spotify:track:7shU2ah5hpW9QoaJuwkHdC,"The Guitar Man","Pressure Chief","CAKE",2004-10-05,233160,43,false,jackdutton8,2026-02-15T04:49:59Z,"alternative rock","Columbia",0.548,0.559,4,-7.254,0,0.0298,0.105,0.0000373,0.289,0.697,77.934,4
spotify:track:7Fq9RwQxSn3kW85PrDUf0M,"Boot Scootin' Boogie","#1s ... and then some","Brooks & Dunn",2009-09-08,198226,75,false,jackdutton8,2026-02-15T04:49:59Z,"country,classic country,acoustic country,honky tonk","Arista Nashville",0.656,0.817,11,-4.296,0,0.0435,0.22,0,0.304,0.862,130.448,4
spotify:track:348k0fvTj8lMXdkUR7mJZ4,"Watch It Fall","Home","Billy Strings",2019-09-27,276973,57,false,jackdutton8,2026-02-15T04:49:59Z,"bluegrass,newgrass,jam band,americana","Rounder",0.562,0.646,4,-8.831,1,0.0293,0.77,0.0067,0.268,0.655,117.174,4
spotify:track:608xszaAxVh4m7NcKJiAbF,"One of These Nights - 2013 Remaster","One of These Nights (2013 Remaster)","Eagles",1975-06-10,291685,76,false,jackdutton8,2026-02-15T04:49:59Z,"classic rock,yacht rock,soft rock","Rhino/Elektra",0.655,0.606,7,-10.385,1,0.0285,0.0603,0.0789,0.0757,0.765,110.061,4
spotify:track:5Myoq3na9DWhvv1k9jxFXe,"Hem Of Your Garment","Prolonging the Magic","CAKE",1998-02-05,215906,44,false,jackdutton8,2026-02-15T04:49:59Z,"alternative rock","Volcano",0.759,0.444,5,-13.372,0,0.033,0.0172,0.169,0.0669,0.955,119.074,4
spotify:track:57Xjny5yNzAcsxnusKmAfA,"Reptilia","Room On Fire","The Strokes",2003-10-28,219826,76,false,jackdutton8,2026-02-15T04:49:59Z,"garage rock,indie rock,alternative rock","RCA Records Label",0.489,0.649,9,-5.11,1,0.0336,0.000603,0.713,0.101,0.77,158.009,4
spotify:track:3GQwBpyeMeukGWuzNjcQp7,"Olivia","When We Were Friends","The Backseat Lovers",2019-01-27,192205,54,false,jackdutton8,2026-02-15T04:49:59Z,"","The Backseat Lovers",0.776,0.116,7,-15.373,1,0.0422,0.862,0.00903,0.0954,0.122,123.985,4
spotify:track:1aOxOpH4AkGAd8OMrKjyNY,"Why Are Sundays So Depressing","The New Abnormal","The Strokes",2020-04-10,275666,72,false,jackdutton8,2026-02-15T04:49:59Z,"garage rock,indie rock,alternative rock","Cult Records/RCA Records",0.579,0.714,0,-4.455,1,0.0347,0.00258,0.0269,0.111,0.299,109.971,4
spotify:track:3BLKY8w5XTehYgLb3cFZgg,"Deadman's Curve (Live)","Live on Red Barn Radio I & II","Tyler Childers",2018-06-29,207453,64,false,jackdutton8,2026-02-15T04:49:59Z,"country,outlaw country,red dirt,alt country,texas country,bluegrass","Hickman Holler Records",0.392,0.496,2,-9.664,1,0.203,0.731,0,0.908,0.604,172.243,4
