Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:6HTVZeVQ9J6Uiq6tHESxU9,"Welcome Home, Son","Ghost","Radical Face",2007-03-02,287634,72,false,okx542uhqu5s1pgeu40zhf97v,2023-09-16T18:35:48Z,"indie folk","Bear Machine",0.586,0.494,6,-10.759,1,0.0307,0.723,0.789,0.142,0.401,144.973,3
spotify:track:5S5u0EWtlblH00iTNExZ6X,"I Think I Like When It Rains","Locals 2","WILLIS",2017-06-12,278293,0,false,okx542uhqu5s1pgeu40zhf97v,2023-09-16T18:35:55Z,"","WILLIS",0.622,0.471,9,-7.105,1,0.0277,0.0448,0,0.0957,0.278,124.455,4
spotify:track:2d3QlXE6FXFDeodiS66yjM,"Weekend Friend","Weekend Friend","Goth Babe",2019-01-19,209454,62,false,okx542uhqu5s1pgeu40zhf97v,2023-09-16T18:36:10Z,"","Goth Babe",0.409,0.594,1,-9.725,1,0.031,0.032,0.0391,0.0904,0.212,110.187,4
spotify:track:3awBLJoDSXa3TjQeDNhGlq,"Misnomer","Yard Sale","The Brook & The Bluff",2021-10-08,223240,0,false,okx542uhqu5s1pgeu40zhf97v,2023-09-16T18:36:16Z,"","Mick Music",0.471,0.492,10,-9.043,1,0.0468,0.627,0.000668,0.137,0.38,116.361,4
spotify:track:0tAi9SqcbHbIc5dieFaYyB,"Perfectly Aligned","Milo Greene","Milo Greene",2012-07-16,180586,27,false,okx542uhqu5s1pgeu40zhf97v,2023-09-16T18:36:28Z,"indie folk","Chop Shop/Atlantic",0.438,0.384,4,-9.474,1,0.0303,0.69,0.658,0.116,0.156,135.911,4
spotify:track:0hm8rgOY17z7kQJlqGKbu7,"I Will Wait","Babel (Deluxe Version)","Mumford & Sons",2012-09-25,276720,1,false,okx542uhqu5s1pgeu40zhf97v,2023-09-16T18:36:37Z,"folk,indie folk,folk rock","Glassnote Entertainment Group LLC",0.48,0.756,1,-5.399,1,0.0333,0.00993,0.00704,0.312,0.447,131.127,4
spotify:track:3OQMICEnoXIsMD4jYtOC7F,"Meet Me at the Creek","Turmoil & Tinfoil","Billy Strings",2017-09-22,573884,51,false,okx542uhqu5s1pgeu40zhf97v,2023-09-16T18:36:54Z,"bluegrass,newgrass,jam band,americana","Apostol Recording Company",0.446,0.846,11,-6.501,0,0.0304,0.167,0.8,0.113,0.775,131.267,4
spotify:track:2Lk8XTulavagQOrYqFpGB8,"Dust in a Baggie","Billy Strings - EP","Billy Strings",2016-06-10,174173,61,false,okx542uhqu5s1pgeu40zhf97v,2023-09-16T18:37:00Z,"bluegrass,newgrass,jam band,americana","Billy Strings",0.519,0.776,7,-7.051,1,0.0309,0.252,0.0000292,0.157,0.653,137.29,4
spotify:track:06uRHKvWaELQG5kF1Dg2HJ,"Matty Groves","Home Again!","Doc Watson",1996-01-01,367000,37,false,okx542uhqu5s1pgeu40zhf97v,2023-09-16T18:37:23Z,"bluegrass,newgrass,traditional folk,folk,country blues,americana,christian bluegrass","Vanguard Records",0.626,0.243,5,-15.253,1,0.0381,0.916,0.0000138,0.117,0.403,118.316,4
spotify:track:6XqtE6pjFSJV3dC7Qlr0t0,"Summertime","Elementary Doctor Watson","Doc & Merle Watson",2002,207387,38,false,okx542uhqu5s1pgeu40zhf97v,2023-09-16T18:37:38Z,"bluegrass,newgrass","The EGGE Company Limited",0.718,0.112,4,-16.773,0,0.0365,0.868,0.0286,0.106,0.481,104.681,4
spotify:track:3CAX47TnPqTujLIQTw8nwI,"Old Pine","Every Kingdom","Ben Howard",2011-01-01,328506,66,false,okx542uhqu5s1pgeu40zhf97v,2023-09-16T21:06:08Z,"indie folk,folk pop","Universal-Island Records Ltd.",0.402,0.364,5,-10.836,1,0.033,0.449,0.0508,0.162,0.224,129.568,4
spotify:track:0HNhfGGE2n702ieqFxQV5M,"Olivia","Feathers & Fishhooks","Rayland Baxter",2012-08-28,233693,0,false,okx542uhqu5s1pgeu40zhf97v,2023-09-16T21:06:29Z,"southern gothic","ATO Records",0.629,0.551,7,-9.44,1,0.0321,0.685,0.0000288,0.0889,0.698,81.995,4
