Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:2R3I5DiDf8bLz2QjrPmUpk,"Vagabond","Caamp","Caamp",2016-03-08,129463,2,false,jackdutton8,2023-11-28T15:36:27Z,"indie folk,folk","Caamp",0.571,0.399,4,-11.92,1,0.0364,0.766,0.0146,0.0926,0.612,141.932,4
spotify:track:4Zj2uX6ApCFK9XzjwIhCIr,"Boys Of Faith (feat. Bon Iver)","Boys Of Faith (feat. Bon Iver)","Zach Bryan;Bon Iver",2023-09-21,170824,66,true,jackdutton8,2023-11-28T15:36:34Z,"country,red dirt","Warner Records",0.302,0.584,1,-6.242,1,0.063,0.385,0.0000522,0.089,0.159,199.804,4
spotify:track:2tgQaL85WoRfgEa4hFQgrE,"Feathered Indians","Purgatory","Tyler Childers",2017-08-04,224946,80,true,jackdutton8,2023-11-28T15:36:38Z,"country,outlaw country,red dirt,alt country,texas country,bluegrass","Hickman Holler Records",0.536,0.574,7,-6.705,1,0.0254,0.75,0.00277,0.105,0.877,87.194,4
spotify:track:0GMiRrUnQuoGddKMsxGPIZ,"Fear and Friday's","Zach Bryan","Zach Bryan",2023-08-25,171426,69,false,jackdutton8,2023-11-28T15:36:40Z,"country,red dirt","Warner Records",0.523,0.636,7,-5.813,1,0.0582,0.0541,0.00000263,0.0716,0.155,128.785,4
spotify:track:1M39ETXmej4g9EMSeXPUgj,"New Perspective","Stick Season","Noah Kahan",2022-10-14,256871,76,false,jackdutton8,2023-11-28T15:36:43Z,"","Mercury Records/Republic Records",0.693,0.524,5,-9.696,1,0.0407,0.267,0.00000183,0.0839,0.453,156.529,4
spotify:track:4KULAymBBJcPRpk1yO4dOG,"I Remember Everything (feat. Kacey Musgraves)","Zach Bryan","Zach Bryan;Kacey Musgraves",2023-08-25,227195,86,false,jackdutton8,2023-11-28T15:37:29Z,"country,red dirt","Warner Records",0.429,0.453,0,-7.746,1,0.0459,0.554,0.000002,0.102,0.155,77.639,4
spotify:track:4GQTPAuWzCgF3QQG75vYE1,"Homesick","Stick Season (We'll All Be Here Forever)","Noah Kahan",2023-06-09,194416,55,true,jackdutton8,2023-11-28T15:38:09Z,"","Mercury Records/Republic Records",0.505,0.624,6,-6.526,1,0.0373,0.0253,0.0000106,0.314,0.413,170.076,4
spotify:track:6gwMhuVPNWwFTTKHKRtJun,"All the Debts I Owe","Caamp","Caamp",2016-03-08,193048,2,false,jackdutton8,2023-12-06T22:04:02Z,"indie folk,folk","Caamp",0.463,0.484,0,-11.065,1,0.0435,0.754,0.00467,0.134,0.474,93.297,4
spotify:track:5BlGmys9VqmHZbf7eswxG1,"Daylight","Such Jubilee","Watchhouse",2015-05-05,193533,62,false,jackdutton8,2023-12-06T22:04:04Z,"bluegrass,americana,newgrass,folk","Yep Roc Records",0.582,0.371,2,-9.585,0,0.028,0.912,0.00784,0.108,0.163,128.756,4
spotify:track:3itgPtXSu4I9mr2QD6yrzP,"Holy Roller (feat. Sierra Ferrell)","Zach Bryan","Zach Bryan;Sierra Ferrell",2023-08-25,216026,63,true,jackdutton8,2023-12-06T22:04:12Z,"country,red dirt,americana,bluegrass,alt country","Warner Records",0.415,0.404,4,-9.331,1,0.0393,0.678,0.0000195,0.28,0.425,81.202,4
spotify:track:7eOuUmpnHBlg5zsm8Cs7c3,"Summertime's Close","Zach Bryan","Zach Bryan",2023-08-25,186186,65,false,jackdutton8,2023-12-06T22:04:21Z,"country,red dirt","Warner Records",0.469,0.208,0,-9.022,1,0.0448,0.607,0.00000172,0.127,0.215,81.098,4
spotify:track:5pIVEk6Di7n1v5khOzJaJL,"Overtime","Zach Bryan","Zach Bryan",2023-08-25,190946,67,true,jackdutton8,2023-12-06T22:04:39Z,"country,red dirt","Warner Records",0.377,0.72,4,-7.086,1,0.0364,0.0217,0.00919,0.138,0.26,142.212,4
spotify:track:5gCBDJVkU7XHkh4b9i43hn,"Mine All Mine","Love Me Instead","Kolton Moore & the Clever Few",2012-10-10,181560,55,false,jackdutton8,2023-12-06T22:04:40Z,"red dirt,texas country","Kolton Moore",0.534,0.336,8,-10.038,1,0.0286,0.56,0,0.0956,0.354,149.671,4
spotify:track:6v3fTUFKWI1qjJR0SnfYgi,"Montreal","Monarch","The Ghost of Paul Revere",2017-10-27,226193,45,false,jackdutton8,2023-12-06T22:05:50Z,"bluegrass,folk","Americana Vibes",0.488,0.558,1,-6.86,1,0.0291,0.0983,0.00003,0.113,0.249,149.851,3
